inchikey,smiles,mw,observed_as_reactant,observed_as_product,strict_starting_material_candidate,source_reaction_ids,source_files,classifications
YBUUADXRBORUAR-UHFFFAOYSA-N,BrC#CC(Oc1ccccc1)c1ccccc1,287.156,True,True,False,LIT_0167_v01;LIT_0168_v01,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
AJBJISAUTCAXDV-UHFFFAOYSA-N,BrC1=CCOc2ccccc21,211.058,True,True,False,LIT_0300_v01;LIT_0301_v01,26-06-26 黄酮化合物的合成.md,literature_reaction
YMOONIIMQBGTDU-UHFFFAOYSA-N,BrC=Cc1ccccc1,183.048,True,False,True,LIT_0106_v17,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
IPNPIHIZVLFAFP-UHFFFAOYSA-N,BrP(Br)Br,270.686,True,False,True,LIT_0300_v01;LIT_0300_v02;LIT_0300_v03;LIT_0300_v04;LIT_0300_v05;LIT_0300_v06,26-06-26 黄酮化合物的合成.md,literature_reaction
ANRQGKOBLBYXFM-UHFFFAOYSA-M,Br[Mg]c1ccccc1,181.315,True,False,True,LIT_0183,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
QARVLSVVCXYDNA-UHFFFAOYSA-N,Brc1ccccc1,157.01,True,False,True,LIT_0209,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
RBLARVHKPUWUKU-UHFFFAOYSA-N,Brc1ccccc1OC1=CCOc2ccccc21,303.155,True,True,False,LIT_0231_v01;LIT_0232_v01,26-06-26 黄酮化合物的合成.md,literature_reaction
BIZVQYPDHVZDOK-AWEZNQCLSA-N,Brc1ccccc1O[C@@H](CCI)c1ccccc1,417.084,True,True,False,LIT_0258_v01;LIT_0259_v01,26-06-26 黄酮化合物的合成.md,methylation
HSFWRNGVRCDJHI-UHFFFAOYSA-N,C#C,26.038,True,False,True,LIT_0139;LIT_0234,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis;protection
QKOQKOIFFRKCCD-UHFFFAOYSA-N,C#CC(=O)c1cc(O)c(O)c(O)c1,178.143,True,False,True,LIT_0131_v06;LIT_0131_v12,26-06-26 黄酮化合物的合成.md,protection
BNURDBDRAKVGRF-UHFFFAOYSA-N,C#CC(=O)c1ccc(O)c(O)c1,162.144,True,False,True,LIT_0131_v05;LIT_0131_v11,26-06-26 黄酮化合物的合成.md,protection
ANQNJNUPQHITPT-UHFFFAOYSA-N,C#CC(=O)c1ccc(O)cc1,146.145,True,False,True,LIT_0131_v04;LIT_0131_v10,26-06-26 黄酮化合物的合成.md,protection
LNCXIZFJAIYDGG-UHFFFAOYSA-N,C#CC(=O)c1ccc(OC)c(OC)c1OC,220.224,True,False,True,LIT_0131_v03;LIT_0131_v09,26-06-26 黄酮化合物的合成.md,protection
QVJCRRJXMMPQKP-UHFFFAOYSA-N,C#CC(=O)c1ccc(OC)cc1,160.172,True,False,True,LIT_0131_v02;LIT_0131_v08,26-06-26 黄酮化合物的合成.md,protection
JITPLZPWKYUTDM-UHFFFAOYSA-N,C#CC(=O)c1ccccc1,130.146,True,False,True,LIT_0131_v01;LIT_0131_v07,26-06-26 黄酮化合物的合成.md,protection
UIGLAZDLBZDVBL-UHFFFAOYSA-N,C#CC(O)c1ccccc1,132.162,True,False,True,LIT_0117,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
VPXAGLBLSSICOO-UHFFFAOYSA-N,C#CC(Oc1ccc(C)cc1)c1ccccc1,222.287,True,False,True,LIT_0167_v05,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
NAWVLZPLWPGVCZ-UHFFFAOYSA-N,C#CC(Oc1ccc(C)cc1C)c1ccccc1,236.314,True,False,True,LIT_0167_v06,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
OFGSUBNHTVNWKT-UHFFFAOYSA-N,C#CC(Oc1ccc(C)cc1Cl)c1ccccc1,256.732,True,False,True,LIT_0167_v08,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
SWAZLSMHUHDZTP-UHFFFAOYSA-N,C#CC(Oc1ccc(C)cc1OC)c1ccccc1,252.313,True,False,True,LIT_0167_v07,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
NBQPJQCGYJTNAH-UHFFFAOYSA-N,C#CC(Oc1ccccc1)c1ccccc1,208.26,True,False,True,LIT_0167_v01,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
GAEIQANXGRJVCD-UHFFFAOYSA-N,C#CC(Oc1ccccc1C)c1ccccc1,222.287,True,False,True,LIT_0167_v02,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
QRDSWYOEHMUYKI-UHFFFAOYSA-N,C#CC(Oc1ccccc1Cl)c1ccccc1,242.705,True,False,True,LIT_0167_v04,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
RICHEXRVFXEFJC-UHFFFAOYSA-N,C#CC(Oc1ccccc1OC)c1ccccc1,238.286,True,False,True,LIT_0167_v03,26-06-26 黄酮化合物的合成.md,flavanone_synthesis
YORCIIVHUBAYBQ-UHFFFAOYSA-N,C#CCBr,118.961,True,False,True,LIT_0313,26-06-26 黄酮化合物的合成.md,literature_reaction
MVQYLCCFLXTECO-UHFFFAOYSA-N,C#CCOc1ccc(OC)c(OC)c1,192.214,True,True,False,LIT_0313;LIT_0314,26-06-26 黄酮化合物的合成.md,literature_reaction
YRHCGFRCOATEFD-UHFFFAOYSA-N,C#CCOc1ccc(OC)cc1,162.188,True,False,True,LIT_0231_v03;LIT_0231_v04,26-06-26 黄酮化合物的合成.md,literature_reaction
AIQRJSXKXVZCJO-UHFFFAOYSA-N,C#CCOc1ccccc1,132.162,True,False,True,LIT_0231_v01;LIT_0231_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
UEXCJVNBTNXOEH-UHFFFAOYSA-N,C#Cc1ccccc1,102.136,True,False,True,LIT_0217,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
YQQOJASIGDMKKD-UHFFFAOYSA-N,C(#CCOc1ccccc1)COc1ccccc1,238.286,True,False,True,LIT_0239,26-06-26 黄酮化合物的合成.md,literature_reaction
WRMXAYACYVPIPL-UHFFFAOYSA-N,C1=C(N2CCCC2)CSc2ccccc21,217.337,True,True,False,LIT_0296;LIT_0297_v01;LIT_0297_v02,26-06-26 黄酮化合物的合成.md,reduction
KYNSBQPICQTCGU-UHFFFAOYSA-N,C1=Cc2ccccc2OC1,132.162,True,False,True,LIT_0220,26-06-26 黄酮化合物的合成.md,reduction
NQRYJNQNLNOLGT-UHFFFAOYSA-O,C1CC[NH2+]CC1,86.158,True,False,True,LIT_0124,26-06-26 黄酮化合物的合成.md,oxidation
CIXCZLNTJKQZNR-UHFFFAOYSA-N,C=C(Br)c1ccc(C(F)(F)F)cc1,251.045,True,False,True,LIT_0101_v31;LIT_0101_v32;LIT_0101_v33,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
RKQYZFCTPAYABR-UHFFFAOYSA-N,C=C(Br)c1ccc(C)cc1,197.075,True,False,True,LIT_0101_v13;LIT_0101_v14;LIT_0101_v15,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
QACPJORQWOAISG-UHFFFAOYSA-N,C=C(Br)c1ccc(F)cc1,201.038,True,False,True,LIT_0101_v22;LIT_0101_v23;LIT_0101_v24,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
SRXJYTZCORKVNA-UHFFFAOYSA-N,C=C(Br)c1ccccc1,183.048,True,False,True,LIT_0101_v04;LIT_0101_v05;LIT_0101_v06,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
GRZFESSWZZYBNR-UHFFFAOYSA-N,C=C(C(=O)OC(C)(C)C)C(=O)c1ccccc1O,248.278,True,False,True,LIT_0179,26-06-26 黄酮化合物的合成.md,protection
JKGGDEMSULDWFY-UHFFFAOYSA-N,C=C(C(=O)c1ccc(OCc2ccccc2)cc1O)c1ccccc1,330.383,True,True,False,LIT_0210;LIT_0211,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
CUTSFGPSQCRHIW-UHFFFAOYSA-N,C=C(C)C=Cc1cccc2c(=O)cc(-c3ccccc3)oc12,288.346,True,False,True,LIT_0003;LIT_0004;LIT_0060,26-06-15 黄酮化合物的结构.md;26-06-21 黄酮类化合物立体化学.md,flavonoid_cyclization;flavonoid_synthesis
JUVIOZPCNVVQFO-DQLDELGASA-N,C=C(C)[C@@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,394.423,False,True,False,LIT_0030;LIT_0035,26-06-18 黄酮化合物的生物合成.md,biosynthesis
SWMVJOXVIGSMEN-UHFFFAOYSA-N,C=C(C=Cc1ccccc1)c1ccccc1,206.288,False,True,False,LIT_0101_v01;LIT_0101_v02;LIT_0101_v03;LIT_0101_v04;LIT_0101_v05;LIT_0101_v06;LIT_0101_v07;LIT_0101_v08;LIT_0101_v09;LIT_0101_v10;LIT_0101_v11;LIT_0101_v12;LIT_0101_v13;LIT_0101_v14;LIT_0101_v15;LIT_0101_v16;LIT_0101_v17;LIT_0101_v18;LIT_0101_v19;LIT_0101_v20;LIT_0101_v21;LIT_0101_v22;LIT_0101_v23;LIT_0101_v24;LIT_0101_v25;LIT_0101_v26;LIT_0101_v27;LIT_0101_v28;LIT_0101_v29;LIT_0101_v30;LIT_0101_v31;LIT_0101_v32;LIT_0101_v33;LIT_0101_v34;LIT_0101_v35;LIT_0101_v36,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
ADPLMMKAIANAJH-UHFFFAOYSA-N,C=C(Cl)c1ccc(C(F)(F)F)cc1,206.594,True,False,True,LIT_0101_v28;LIT_0101_v29;LIT_0101_v30,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
PKMICXLNKUXSEA-UHFFFAOYSA-N,C=C(Cl)c1ccc(C)cc1,152.624,True,False,True,LIT_0101_v10;LIT_0101_v11;LIT_0101_v12,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
DFLQKEFEHSBSBK-UHFFFAOYSA-N,C=C(Cl)c1ccc(F)cc1,156.587,True,False,True,LIT_0101_v19;LIT_0101_v20;LIT_0101_v21,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
XHAFIUUYXQFJEW-UHFFFAOYSA-N,C=C(Cl)c1ccccc1,138.597,True,False,True,LIT_0101_v01;LIT_0101_v02;LIT_0101_v03,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
ZMASOPYPYFVUQP-UHFFFAOYSA-N,C=C(I)c1ccc(C(F)(F)F)cc1,298.045,True,False,True,LIT_0101_v34;LIT_0101_v35;LIT_0101_v36,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
UDYSKFFSAGEEIK-UHFFFAOYSA-N,C=C(I)c1ccc(C)cc1,244.075,True,False,True,LIT_0101_v16;LIT_0101_v17;LIT_0101_v18,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
HIPOMKXSBVPARD-UHFFFAOYSA-N,C=C(I)c1ccc(F)cc1,248.038,True,False,True,LIT_0101_v25;LIT_0101_v26;LIT_0101_v27,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
VHOJFLLIURDVSS-UHFFFAOYSA-N,C=C(I)c1ccccc1,230.048,True,False,True,LIT_0101_v07;LIT_0101_v08;LIT_0101_v09,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
CRFDPEPSTLCLKL-ZWKOTPCHSA-N,C=C1C(=O)C[C@H]2c3ccc(OCc4ccccc4)cc3OC[C@H]12,306.361,True,False,True,LIT_0221,26-06-26 黄酮化合物的合成.md,literature_reaction
IWDTWTCJVVNABE-UHFFFAOYSA-N,C=CC(=O)c1ccc(OC)cc1OC,192.214,True,False,True,LIT_0103,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
MHHJQVRGRPHIMR-UHFFFAOYSA-N,C=CC(O)c1ccccc1,134.178,True,False,True,LIT_0104,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
IYSWAMJRSFMAMF-UHFFFAOYSA-N,C=CC=Cc1ccc(OC2=CCOc3ccc(OC)cc32)c(Br)c1C=CC=C,437.333,True,True,False,LIT_0231_v04;LIT_0232_v04,26-06-26 黄酮化合物的合成.md,literature_reaction
KQSVQBDHFXXTPI-UHFFFAOYSA-N,C=CC=Cc1ccc(OC2=CCOc3ccccc32)c(Br)c1C=CC=C,407.307,True,True,False,LIT_0231_v02;LIT_0232_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
JHSHFJBSPXHEFD-QHELBMECSA-N,C=CC=Cc1ccc2c(c1C=CC=C)[C@@H]1COc3ccc(OC)cc3C1O2,358.437,False,True,False,LIT_0232_v04,26-06-26 黄酮化合物的合成.md,literature_reaction
NWGJBWPXBSXMJX-HSTJUUNISA-N,C=CC=Cc1ccc2c(c1C=CC=C)[C@@H]1COc3ccccc3C1O2,328.411,False,True,False,LIT_0232_v02,26-06-26 黄酮化合物的合成.md,literature_reaction
HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,56.064,False,True,False,LIT_0110;LIT_0113;LIT_0114,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
BHELZAPQIKSEDF-UHFFFAOYSA-N,C=CCBr,120.977,True,False,True,LIT_0106_v11,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
ABCONMWWENQPNG-UHFFFAOYSA-N,C=CCC(CC(=O)c1ccccc1)c1ccccc1,250.341,False,True,False,LIT_0106_v10;LIT_0106_v11;LIT_0106_v12,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
OSDWBNJEKMUWAV-UHFFFAOYSA-N,C=CCCl,76.526,True,False,True,LIT_0106_v10,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
HFEHLDPGIKPNKL-UHFFFAOYSA-N,C=CCI,167.977,True,False,True,LIT_0106_v12,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
DMFLZHHEXLUEKC-UHFFFAOYSA-N,C=CO[Si](Cl)(Cl)Cl,177.49,True,True,False,LIT_0111;LIT_0112,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
HKLZQVGXFIVHMS-UHFFFAOYSA-N,C=C[Se+](c1ccccc1)c1ccccc1,260.218,True,False,True,LIT_0110,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
WSFSSNUMVMOOMR-UHFFFAOYSA-N,C=O,30.026,True,True,False,LIT_0110;LIT_0112;LIT_0243;LIT_0252;LIT_0254;LIT_0255;LIT_0265,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;deprotection;literature_reaction;protection;reduction
IGSVUJSKVFJZKM-UHFFFAOYSA-O,C=[O+]c1cc(OC)c(OC)cc1-c1coc2cc(O)ccc2c1=O,327.312,True,True,False,LIT_0031;LIT_0032,26-06-18 黄酮化合物的生物合成.md,biosynthesis
XBWQJEZGNWCCPW-UHFFFAOYSA-N,CC(=O)C(CC=C(C)C)OSc1ccccc1,250.363,True,False,True,LIT_0221,26-06-26 黄酮化合物的合成.md,literature_reaction
QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,60.052,True,True,False,LIT_0069;LIT_0146;LIT_0233;LIT_0235,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,chalcone_synthesis;flavonoid_synthesis;literature_reaction
WFDIJRYMOXRFFG-UHFFFAOYSA-N,CC(=O)OC(C)=O,102.089,True,False,True,LIT_0233,26-06-26 黄酮化合物的合成.md,literature_reaction
RPFUAMHMDFSESO-UHFFFAOYSA-N,CC(=O)OC1=CCOc2ccccc21,190.198,True,True,False,LIT_0204;LIT_0205,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
TTXVPMATRDJQIA-UHFFFAOYSA-N,CC(=O)OC1OC(OC(C)=O)C(OC(C)=O)C1OC(C)=O,304.251,True,False,True,LIT_0332,26-06-26 黄酮化合物的合成.md,protection
HGQQHXBOAFRLDO-UHFFFAOYSA-N,CC(=O)OC1OC(Oc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2)C(OC(C)=O)C1OC(C)=O,514.439,False,True,False,LIT_0332,26-06-26 黄酮化合物的合成.md,protection
OOQYKGWPDLNECP-ZVZJHGLMSA-N,CC(=O)OC1O[C@H](C)C(OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,476.569,True,False,True,LIT_0333,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis
OZLPYHSAZFJYFY-HKTKGDTJSA-N,CC(=O)OC[C@@H]1O[C@@H](OCC(=O)c2ccc(OC(C)=O)cc2)[C@@H](OC(C)=O)C(OC(C)=O)[C@@H]1OC(C)=O,524.475,True,False,True,LIT_0130,26-06-26 黄酮化合物的合成.md,literature_reaction
XSVRURCSSNBCAM-SYRWBWOZSA-N,CC(=O)OC[C@@H]1O[C@H](Oc2ccc(-c3cc(=O)c4c(O)cc(O[C@@H]5O[C@H](COC(C)=O)C(OC(C)=O)[C@@H](OC(C)=O)[C@H]5OC(C)=O)cc4o3)cc2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C1OC(C)=O,930.818,False,True,False,LIT_0331,26-06-26 黄酮化合物的合成.md,protection
JSEBZQXYIRIWMB-NNZPWHBESA-N,CC(=O)OC[C@H]1CC(C(=O)NC(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,490.72,True,False,True,LIT_0334,26-06-26 黄酮化合物的合成.md,o_glycosylation
FLAPKFDSCYZHIV-CEDQYBIBSA-N,CC(=O)OC[C@H]1C[C@@H](Oc2cc(OC(C)=O)c3c(=O)c(O[C@@H]4OCC(OC(C)=O)[C@H](OC(C)=O)[C@@H]4O[C@@H]4O[C@@H](C)C(OC(=O)c5ccccc5)[C@@H](OC(=O)c5ccccc5)[C@H]4OC(=O)c4ccccc4)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,1347.247,False,True,False,LIT_0334,26-06-26 黄酮化合物的合成.md,o_glycosylation
CYAYKKUWALRRPA-LYPMUSHJSA-N,CC(=O)OC[C@H]1OC(Br)[C@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,411.201,True,False,True,LIT_0330,26-06-26 黄酮化合物的合成.md,o_glycosylation
JJXATNWYELAACC-LYPMUSHJSA-N,CC(=O)OC[C@H]1OC(F)[C@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,350.295,True,False,True,LIT_0331,26-06-26 黄酮化合物的合成.md,protection
SNNUDMXAZOBURK-RQEGBLPHSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)OC(c2ccc(O)cc2)CC3=O)[C@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,602.545,True,True,False,LIT_0330;LIT_0331,26-06-26 黄酮化合物的合成.md,o_glycosylation;protection
FNGATFWGSKYOQQ-WDIUBGTJSA-N,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](C)O[C@H](Oc2cc(OS(=O)(=O)C(F)(F)F)c3c(=O)c(O[C@H]4O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)c(-c4ccc(OCc5ccccc5)cc4)oc3c2)[C@@H]1OC(C)=O,1052.932,True,True,False,LIT_0326;LIT_0327,26-06-26 黄酮化合物的合成.md,flavonoid_synthesis;protection
LCMPHIATIKTQMI-UHFFFAOYSA-K,CC(=O)O[Pb](OC(C)=O)(OC(C)=O)c1ccccc1,461.438,True,False,True,LIT_0206,26-06-26 黄酮化合物的合成.md,isoflavone_synthesis
SMRRYUGQTFYZGD-UHFFFAOYSA-K,CC(=O)O[Tl](OC(C)=O)OC(C)=O,381.515,True,False,True,LIT_0198,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
BWKJTESGMBODJZ-DWTLZWDMSA-N,CC(=O)Oc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3OCC(OC(C)=O)[C@H](OC(C)=O)[C@@H]3O[C@@H]3O[C@@H](C)C(OC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)c(=O)c12,1018.93,True,False,True,LIT_0334,26-06-26 黄酮化合物的合成.md,o_glycosylation
DNSSDCRQJMMBAK-UHFFFAOYSA-N,CC(=O)Oc1cc(OC(C)=O)c(C=O)c(OC(C)=O)c1,280.232,True,False,True,LIT_0129_v01;LIT_0129_v02,26-06-26 黄酮化合物的合成.md,protection
MXHYFISNECFQHA-UHFFFAOYSA-N,CC(=O)Oc1ccc(I)cc1,262.046,True,False,True,LIT_0103,26-06-26 黄酮化合物的合成.md,chalcone_synthesis
MNINUXVBVLVPGN-UHFFFAOYSA-N,CC(=O)Oc1cccc(OC(C)=O)c1C(=O)CBr,315.119,True,True,False,LIT_0118;LIT_0119,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
BQSKGNHSFVZDGZ-UHFFFAOYSA-N,CC(=O)Oc1cccc(OC(C)=O)c1C(C)=O,236.223,True,False,True,LIT_0118,26-06-26 黄酮化合物的合成.md,protection
KJGVWUPVOCCQDP-XNTDXEJSSA-N,CC(=O)Oc1cccc2c1C(=O)/C(=C\c1ccccc1)O2,280.279,False,True,False,LIT_0120,26-06-26 黄酮化合物的合成.md,literature_reaction
FNLAGXAXHWYREA-UHFFFAOYSA-N,CC(=O)Oc1cccc2c1C(=O)CO2,192.17,True,True,False,LIT_0119;LIT_0120,26-06-26 黄酮化合物的合成.md,literature_reaction
ULWLHLCULWICEL-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C#Cc1ccccc1OC(C)=O,294.306,True,True,False,LIT_0234;LIT_0235,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
CTSJOUULMDGHKP-VAWYXSNFSA-N,CC(=O)Oc1ccccc1C(=O)/C=C/c1ccccc1,266.296,True,False,True,LIT_0126;LIT_0154,26-06-26 黄酮化合物的合成.md,protection
KKBMXXBPVQYVMG-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)C(Br)C(Br)c1ccccc1,426.104,True,True,False,LIT_0154;LIT_0155,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;protection
SNIVHZRVLQLTLY-UHFFFAOYSA-N,CC(=O)Oc1ccccc1I,262.046,True,True,False,LIT_0233;LIT_0234,26-06-26 黄酮化合物的合成.md,literature_reaction;protection
QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],59.044,True,False,True,LIT_0124;LIT_0186,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;oxidation
XLEYFDVVXLMULC-UHFFFAOYSA-N,CC(=O)c1c(O)cc(O)cc1O,168.148,True,True,False,LIT_0066;LIT_0067;LIT_0171;LIT_0175,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,flavonoid_synthesis;protection
UFKYILOCMCAXIP-UHFFFAOYSA-N,CC(=O)c1c(O)ccc2oc(=O)sc12,210.21,True,False,True,LIT_0124,26-06-26 黄酮化合物的合成.md,oxidation
YPTJKHVBDCRKNF-UHFFFAOYSA-N,CC(=O)c1c(O)cccc1O,152.149,True,False,True,LIT_0133;LIT_0138,26-06-26 黄酮化合物的合成.md,flavonoid_cyclization;flavonoid_synthesis
UCQUAMAQHHEXGD-UHFFFAOYSA-N,CC(=O)c1ccc(O)c(O)c1,152.149,True,False,True,LIT_0129_v02,26-06-26 黄酮化合物的合成.md,protection
SULYEHHGGXARJS-UHFFFAOYSA-N,CC(=O)c1ccc(O)cc1O,152.149,False,True,False,LIT_0076,26-06-25 黄酮化合物的性质.md,chalcone_synthesis
KWOLFJPFCHCOCG-UHFFFAOYSA-N,CC(=O)c1ccccc1,120.151,True,True,False,LIT_0068;LIT_0100;LIT_0129_v01,26-06-25 黄酮化合物的性质.md;26-06-26 黄酮化合物的合成.md,chalcone_synthesis;flavonoid_synthesis;protection
JECYUBVRTQDVAT-UHFFFAOYSA-N,CC(=O)c1ccccc1O,136.15,True,False,True,LIT_0137;LIT_0165,26-06-26 黄酮化合物的合成.md,chalcone_synthesis;protection
JXAQRILJTUCCKS-LLVKDONJSA-N,CC(C)(C)OC(=O)C[C@@H](O)c1ccc(Cl)cc1,256.729,True,False,True,LIT_0256_v03,26-06-26 黄酮化合物的合成.md,reduction
VROUOYSBYGPRJC-LLVKDONJSA-N,CC(C)(C)OC(=O)C[C@@H](O)c1ccccc1,222.284,True,False,True,LIT_0256_v01,26-06-26 黄酮化合物的合成.md,reduction
IMLWFXUPZNNTDQ-UHFFFAOYSA-N,CC(C)(O)[C](O)Cc1ccccc1O,195.238,False,True,False,LIT_0058,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
LHRSWFNSNDMJCA-UHFFFAOYSA-N,CC(C)(O)[C]1Cc2ccccc2O1,177.223,False,True,False,LIT_0055,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
VQVGHLOBYZVGLJ-UHFFFAOYSA-N,CC(C)([O-])[C]1Cc2ccccc2[OH+]1,177.223,True,True,False,LIT_0054;LIT_0055,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
CBIDRCWHNCKSTO-UHFFFAOYSA-K,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],243.068,True,False,True,LIT_0034,26-06-18 黄酮化合物的生物合成.md,biosynthesis
MMSSVQNZZZJGEE-UHFFFAOYSA-N,CC(C)=CCc1cc(C)c(C)cc1O,190.286,True,True,False,LIT_0001;LIT_0002,26-06-15 黄酮化合物的结构.md,flavonoid_synthesis
NRPFHFSBJWZLQM-HOFKKMOUSA-N,CC(C)=CCc1cc2c(cc1O)O[C@H]1c3ccc(OCc4ccccc4)cc3OC[C@@H]21,414.501,False,True,False,LIT_0221,26-06-26 黄酮化合物的合成.md,literature_reaction
GLOBOHBQKQLVIS-UHFFFAOYSA-N,CC(C)=CCc1ccccc1O,162.232,True,False,True,LIT_0053,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
RBNBKXQYEWTIHF-UHFFFAOYSA-N,CC(C)C1(C)C=C(Br)c2ccccc2O1,267.166,True,True,False,LIT_0300_v06;LIT_0301_v06,26-06-26 黄酮化合物的合成.md,literature_reaction
RMGHQGPBDKPHGX-UHFFFAOYSA-N,CC(C)C1(C)CC(=O)c2ccccc2O1,204.269,True,False,True,LIT_0300_v06,26-06-26 黄酮化合物的合成.md,literature_reaction
KYZLVUGJXVNGLD-UHFFFAOYSA-N,CC(C)C1C=C(Br)c2ccccc2O1,253.139,True,True,False,LIT_0300_v05;LIT_0301_v05,26-06-26 黄酮化合物的合成.md,literature_reaction
BJNYXTVPOFSPIQ-UHFFFAOYSA-N,CC(C)C1CC(=O)c2ccccc2O1,190.242,True,False,True,LIT_0300_v05,26-06-26 黄酮化合物的合成.md,literature_reaction
UYYCVBASZNFFRX-UHFFFAOYSA-N,CC(C)NC1CCCCC1,141.258,False,True,False,LIT_0262,26-06-26 黄酮化合物的合成.md,literature_reaction
UTSGHOMGAVUBQZ-UHFFFAOYSA-N,CC(C)[N-]C1CCCCC1,140.25,True,False,True,LIT_0262,26-06-26 黄酮化合物的合成.md,literature_reaction
UTGXFGLEUDEYPU-UHFFFAOYSA-N,CC1(C)O[C]1Cc1ccccc1O,177.223,True,True,False,LIT_0053;LIT_0054;LIT_0056,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
WQULQAPVIDOXJX-UHFFFAOYSA-N,CC1(C)Oc2ccccc2C[C]1O,177.223,False,True,False,LIT_0059,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
KRJDGJLIELISLV-UHFFFAOYSA-N,CC1(C)[OH+][C]1Cc1ccccc1O,178.231,True,True,False,LIT_0056;LIT_0057,26-06-21 黄酮类化合物立体化学.md,flavonoid_synthesis
